file_path,tempo,danceability,energy,acousticness,key,mode,key_confidence,valence,loudness,instrumentalness,speechiness,liveness
downloads/Green Day - Jesus of Suburbia.mp3,135.99917763157896,1.0,0.8149461939930916,0.4793177843093872,8,1,0.7785926115466225,0.7822729494817531,0.0,0.0,0.5916791722884787,0.94183544921875
downloads/Johnny Cash - Hurt.mp3,172.265625,1.0,0.4811961263418197,0.6701836585998535,9,0,0.8897794487310186,0.5802903387183386,-4.4052407945289405,0.0,0.3516982282015395,0.8448714355468752
downloads/Linkin Park - Numb.mp3,112.34714673913044,1.0,0.8254539728164674,0.5086943507194519,6,0,0.7885098200792885,0.6168502206927543,0.0,0.0,0.5040010504245088,0.92826953125
downloads/Nickelback - Savin' Me.mp3,161.4990234375,1.0,0.8392070770263672,0.4964843392372131,5,0,0.7865378436883975,0.7057690778919846,0.0,0.0,0.5889607446618723,0.94958740234375
downloads/The Bartles - Drive My Car (The Beatles Cover).mp3,123.046875,1.0,0.8280753046274185,0.5682221055030823,2,1,0.7540964304470857,0.725255419396191,0.0,0.0,0.4640375299434872,0.91857958984375
downloads/System Of A Down - Bounce.mp3,95.703125,1.0,0.8063814736902715,0.4774546325206756,8,0,0.4691471675176105,0.5973458144386626,0.0,0.0,0.6008517073746215,0.942416845703125
downloads/The Strokes - Under Control.mp3,89.10290948275862,1.0,1.0,0.5614466667175293,3,0,0.8275777772849066,0.604412729264363,0.0,0.0,0.5889404086283773,1.0
downloads/Supergrass - Alright.mp3,143.5546875,1.0,0.8218297258019448,0.484648197889328,9,1,0.6857495600822524,0.7899640700943482,0.0,0.0,0.5691604021617579,0.91793359375
downloads/Green Day - She.mp3,92.28515625,1.0,0.8109384916722775,0.4692517518997192,6,1,0.7149162251391953,0.7094898213441082,0.0,0.0,0.6328333183819665,0.95087939453125
downloads/Franz Ferdinand - No You Girls.mp3,103.359375,1.0,0.818467040359974,0.457946240901947,7,0,0.6723577503668973,0.6140643803136621,0.0,0.0,0.6909150335934418,0.9878949707031256
downloads/Snow Patrol - You Could Be Happy.mp3,112.34714673913044,1.0,0.8084431171417236,0.6788649559020996,5,1,0.7960836224611568,0.6841072880941768,0.0,0.0,0.3992171556088298,0.8924813476562503
downloads/The Strokes - Soma.mp3,151.99908088235293,1.0,0.8094505608081818,0.6261484026908875,7,0,0.5511853633640056,0.6376908664263807,0.0,0.0,0.3634062132728378,0.8519773925781251
downloads/Semisonic - Closing Time.mp3,184.5703125,1.0,0.4549886405467987,0.7149858474731445,7,1,0.7435017934389953,0.7035365964675111,-3.409455267791684,0.0,0.3444725945168216,0.6566044073104857
downloads/KT Tunstall - Suddenly I See.mp3,99.38401442307692,1.0,0.8163076847791673,0.5984088182449341,2,0,0.7287018397343781,0.564218232066258,0.0,0.0,0.3918179113347816,0.944354833984375
downloads/30 Seconds to Mars - The Kill.mp3,123.046875,1.0,0.7554612517356873,0.4536690711975097,11,0,0.7540123218578719,0.6275489497692083,0.0,0.0,0.6634657499777274,1.0
downloads/Jack Johnson - Never Know.mp3,103.359375,1.0,0.9043770670890808,0.5168862342834473,4,1,0.6661861273949293,0.7151387162300359,0.0,0.0,0.3935268993591659,1.0
downloads/The Naked And Famous - Young Blood.mp3,103.359375,1.0,0.7843749046325683,0.452898770570755,6,1,0.8383392143479867,0.7391406059265136,0.0,0.0,0.5474617894113905,1.0
downloads/Jack Johnson - Banana Pancakes.mp3,112.34714673913044,1.0,0.8465313404798508,0.639266848564148,7,1,0.6581686785476111,0.6794941619147379,0.0,0.0,0.3105695778691186,0.8886053710937503
downloads/System Of A Down - Question!.mp3,184.5703125,1.0,0.7396890223026276,0.5398408770561218,4,0,0.720519416396037,0.6927143059609562,0.0,0.0,0.4706004812553075,0.8977785156250002
downloads/Sum 41 - In Too Deep.mp3,117.45383522727272,1.0,0.826450127363205,0.483951985836029,4,1,0.864448104586301,0.7495461775555963,0.0,0.0,0.6256748767361013,0.9424814453125
downloads/Foo Fighters - My Hero.mp3,151.99908088235293,1.0,0.812227974087,0.4935174882411957,1,0,0.6184128512319347,0.6782968126956016,0.0,0.0,0.5784046547377613,0.9178689941406252
downloads/Papa Roach - Last Resort.mp3,92.28515625,1.0,0.7970037221908569,0.4222986996173858,4,0,0.6443159819451333,0.6032093381881715,0.0,0.0,0.7158582946016435,0.9880887695312504
downloads/Radiohead - Fake Plastic Trees.mp3,73.828125,1.0,0.4866180956363678,0.6974653601646423,9,1,0.8622602186410236,0.5517704935864391,-5.262939309468376,0.0,0.3136015793650871,0.9435150390625002
downloads/The Police - Every Breath You Take.mp3,117.45383522727272,1.0,0.6550114512443542,0.607498288154602,8,1,0.6662378419191421,0.6591644252674554,0.0,0.0,0.3714393440600407,0.88627978515625
downloads/Thom Yorke - Black Swan.mp3,198.76802884615384,1.0,0.8849926590919495,0.610099732875824,2,0,0.5121307458589115,0.6733510190603648,0.0,0.0,0.3096408611477927,0.9234891601562504
downloads/Nine Inch Nails - The Hand That Feeds.mp3,129.19921875,1.0,0.8206757307052612,0.563188374042511,5,1,0.4674457550805423,0.7218952021782613,0.0,0.0,0.2347440852441177,0.936021484375
downloads/Imagine Dragons - On Top Of The World.mp3,99.38401442307692,1.0,0.8516295552253724,0.594086229801178,7,1,0.6413948712894395,0.6693471141394276,0.0,0.0,0.454804182948368,0.8507499999999999
downloads/U2 - Beautiful Day.mp3,135.99917763157896,1.0,0.6686890363693238,0.5450021028518677,9,1,0.7282357904969793,0.689572362641413,-2.084684352726626,0.0,0.425189627917016,0.8325975097656251
downloads/New Radicals - You Get What You Give.mp3,112.34714673913044,1.0,0.7395665287971497,0.4641437232494354,2,1,0.3534974395086562,0.7332831642281242,0.0,0.0,0.6818792698561488,0.9838251953125
downloads/Phoenix - Lasso.mp3,151.99908088235293,1.0,0.825055953860283,0.5431329607963562,11,1,0.5893132152615975,0.7797185930393437,0.0,0.0,0.413112270449966,0.9579853515625
downloads/Avril Lavigne - Sk8er Boi.mp3,75.99954044117646,1.0,0.8140532195568085,0.4392094612121582,9,1,0.7117088436581764,0.6994765446466559,0.0,0.0,0.7129125810514327,0.9644453125
downloads/Disturbed - Stupify.mp3,99.38401442307692,1.0,0.816688060760498,0.4903380870819092,1,0,0.6810988635886188,0.5920322571906013,0.0,0.0,0.6128550599562932,0.95927734375
downloads/Gorillaz - Kids with Guns (Hot Chip Remix).mp3,112.34714673913044,1.0,0.6209119498729706,0.6141484975814819,2,1,0.6894975177150624,0.6175133970261484,-7.057909546970165,0.0,0.3062085747717228,0.977300634765625
downloads/Megadeth - Symphony Of Destruction.mp3,143.5546875,1.0,0.8550631165504454,0.5876031517982483,4,0,0.6767622467305257,0.6390364999248934,0.0,0.0,0.4575621116771817,0.9624427246093752
downloads/Blondie - Call Me.mp3,143.5546875,1.0,0.7153868064284326,0.4469045102596283,2,0,0.7721991198316405,0.6682064947167724,0.0,0.0,0.698192207251203,0.98059521484375
downloads/Trapt - Headstrong.mp3,92.28515625,1.0,0.8252627760171891,0.5068405270576477,4,0,0.8998609637790875,0.5818639783873016,0.0,0.0,0.5385048492043596,0.956693359375
downloads/Pixies - Debaser.mp3,135.99917763157896,1.0,0.5849305719137191,0.5564672350883484,5,1,0.4648185378454366,0.704571889963653,0.0,0.0,0.5884209111005538,0.90307568359375
downloads/The Cranberries - Zombie.mp3,172.265625,1.0,0.7790942832827568,0.5429242849349976,4,0,0.904900220904127,0.6885117534700619,0.0,0.0,0.3393939134487635,0.95927734375
downloads/Coldplay - Sparks.mp3,135.99917763157896,1.0,0.8172327548265458,0.7029146552085876,1,1,0.8850489793134255,0.7084250482600349,0.0,0.0,0.3123675958127822,0.86948388671875
downloads/The Beatles - Love Me Do.mp3,73.828125,1.0,0.8289911925792695,0.5698062181472778,7,1,0.8854597086858095,0.6577072644895026,0.0,0.0,0.553226163223111,0.94441943359375
downloads/Goo Goo Dolls - Iris.mp3,161.4990234375,1.0,0.7291953861713408,0.5121538043022156,7,1,0.8069358812780988,0.8019987834978178,0.0,0.0,0.5077245152576028,1.0
downloads/Kansas - Dust in the Wind.mp3,123.046875,1.0,0.6201741024851799,0.7873792052268982,4,0,0.7809020001588852,0.5053761217394316,-3.010310516072453,0.0,0.2510259513512887,0.7325327148437499
downloads/Muse - Citizen Erased.mp3,117.45383522727272,1.0,0.6020069777965545,0.443428099155426,9,1,0.5567500278164548,0.7261577876047655,0.0,0.0,0.7249253182974708,0.9828562011718752
downloads/System Of A Down - Jet Pilot.mp3,92.28515625,1.0,0.8162201151251793,0.4472605586051941,0,0,0.5058569799383902,0.5965181429709159,0.0,0.0,0.6743374096905704,0.9721326660156252
downloads/The Kooks - Seaside.mp3,129.19921875,1.0,0.7615952372550965,0.5980664491653442,3,1,0.7351551367423738,0.720082767186653,0.0,0.0,0.5083423781950257,1.0
downloads/Creedence Clearwater Revival - Bad Moon Rising.mp3,89.10290948275862,1.0,0.5441881567239761,0.5669518709182739,2,1,0.772529233463484,0.6004144349652863,0.0,0.0,0.4820821019383604,0.8358920898437501
downloads/Evanescence - Everybody's Fool.mp3,95.703125,1.0,0.7327502101659775,0.5564102530479431,2,0,0.8897333429743735,0.5589484689517688,0.0,0.0,0.471135841333071,0.8985537109374999
downloads/The Clash - The Guns of Brixton.mp3,92.28515625,1.0,0.6695861458778382,0.5338159203529358,11,0,0.8298209612875294,0.5446560677843914,0.0,0.0,0.3925281573074828,0.9941611328125
downloads/Bob Dylan - Hurricane.mp3,129.19921875,1.0,0.5245783388614654,0.5494060516357422,9,0,0.7954878132219861,0.5679686290457701,0.0,0.0,0.477351544420143,0.9831145996093752
downloads/Gorillaz - Dirty Harry.mp3,95.703125,1.0,0.6644768357276917,0.5583175420761108,10,0,0.5408175784939452,0.5034938591400049,-0.9371591282220793,0.0,0.5396627553111878,0.76483251953125
downloads/Pearl Jam - Even Flow.mp3,112.34714673913044,1.0,0.8117794156074525,0.5115818977355957,2,1,0.6118693682833939,0.7177567602337337,0.0,0.0,0.4199976028734881,0.89726171875
downloads/Coldplay - Twisted Logic.mp3,161.4990234375,1.0,0.8523694932460786,0.630649209022522,3,0,0.7602091452289714,0.6479566965231509,0.0,0.0,0.2756299473819877,0.8612151367187506
downloads/Hall & Oates - You Make My Dreams.mp3,161.4990234375,1.0,0.5407171428203583,0.4641706943511963,5,1,0.7752298842027237,0.7473582566183772,-2.6246136073165296,0.0,0.6011144031436004,0.9559181640625
downloads/Coldplay - A Message.mp3,117.45383522727272,1.0,0.6776766687631608,0.6123852133750916,8,1,0.720944107984498,0.6829329066107243,0.0,0.0,0.4101421818144452,0.8973909179687505
downloads/Coldplay - Parachutes.mp3,135.99917763157896,1.0,0.5512579917907715,0.7150763869285583,11,1,0.8532655028427519,0.6490365159170522,-9.63813636958763,0.0,0.3170462132287101,0.8159308105468752
